Almeria,2010-11,E,E,P,P,G,E,P,E,E,E,P,P,P,E,G,P,P,P,E,G,P,G,P,E,P,E,G,E,P,P
Santander,2010-11,P,P,G,E,P,P,G,P,G,P,E,P,G,P,G,E,E,E,P,P,E,E,G,G,E,E,P,P,G,G
Barcelona,2010-11,G,P,G,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,G,G,G,G,E,G,G
Real Sociedad,2010-11,G,E,P,P,P,G,P,G,G,G,P,P,G,G,P,P,P,P,G,P,G,P,G,G,P,E,P,P,P,P
Villarreal,2010-11,P,G,G,G,G,G,E,G,E,G,P,E,G,G,P,G,G,P,G,G,G,P,P,E,E,G,P,E,G,P
Atletico de Madrid,2010-11,G,G,P,E,G,P,G,P,E,P,G,G,P,P,G,G,E,P,G,P,P,P,P,G,E,E,G,E,P,G
Sporting de Gijon,2010-11,P,G,E,P,P,E,G,P,E,E,P,P,P,P,E,E,P,E,G,G,G,P,E,E,E,P,G,E,G,G
Espanol,2011-12,G,P,G,P,G,P,P,G,G,G,P,E,E,P,P,G,G,E,E,P,G,E,P,E,P,P,G,G,E,P
Granada,2011-12,P,P,P,G,P,E,P,E,P,P,G,E,E,G,G,P,G,P,P,G,G,G,P,G,P,P,P,G,P,P
Santander,2011-12,P,P,E,P,E,E,E,P,P,E,G,E,P,P,G,E,E,G,G,E,E,E,E,P,E,P,P,P,P,E
Getafe,2011-12,G,E,P,P,P,G,P,E,E,E,P,G,P,G,P,G,G,E,E,E,G,P,P,E,E,P,G,G,E,G
Real Sociedad,2011-12,P,G,E,P,G,P,P,P,E,P,P,P,E,G,G,E,E,E,G,E,G,P,G,P,G,P,G,P,P,P
Atletico de Madrid,2011-12,G,E,P,G,G,P,E,E,E,P,G,P,G,P,G,P,P,E,G,E,G,E,E,E,P,E,G,P,G,P
Betis,2011-12,E,G,G,G,G,P,P,P,P,P,P,E,P,P,P,G,G,G,P,G,P,P,G,G,E,P,P,P,E,E
Sevilla,2011-12,E,G,E,G,E,G,E,G,E,E,P,E,P,G,G,P,P,P,E,P,P,P,P,G,G,E,P,P,G,G
Osasuna,2011-12,E,E,G,P,E,E,E,P,G,E,G,P,E,G,G,E,G,E,P,P,P,E,G,P,G,E,G,E,E,G
Valencia,2011-12,E,G,G,G,E,P,G,E,E,G,G,G,P,G,G,P,G,E,P,G,E,E,G,P,P,G,E,G,P,P
Rayo Vallecano,2011-12,P,E,E,G,P,P,E,P,G,G,P,G,E,P,P,P,P,G,G,P,P,G,G,G,P,G,P,G,P,P
Mallorca,2011-12,G,G,P,P,P,G,E,E,E,P,P,E,E,G,E,G,P,E,P,G,P,G,P,G,P,E,E,G,G,P
Malaga,2011-12,P,P,G,G,G,E,G,P,P,P,G,E,G,G,P,E,P,E,P,P,G,P,G,P,G,G,G,E,G,G
Barcelona,2011-12,G,G,E,G,E,G,G,G,E,G,G,E,G,P,G,G,G,E,G,G,E,G,P,G,G,G,G,G,G,G
Levante,2011-12,E,E,E,G,G,G,G,G,G,G,P,P,P,G,P,G,P,E,P,P,P,E,P,P,G,G,P,G,G,P
Zaragoza,2011-12,E,P,E,G,P,E,E,G,P,P,P,E,P,P,P,P,P,P,E,G,P,P,G,P,P,G,P,E,G,G
Real Madrid,2011-12,G,G,G,P,E,G,G,G,G,G,G,G,G,G,G,P,G,G,G,G,G,G,G,G,G,G,G,E,E,G
Atletico de Bilbao,2011-12,P,E,P,P,P,E,G,G,E,G,E,E,G,P,E,E,G,E,G,P,G,E,P,G,E,G,P,P,P,E
Villarreal,2011-12,G,P,E,P,G,E,E,E,P,P,G,E,G,P,P,E,P,E,P,G,E,G,G,P,E,P,P,P,E,G
Sporting de Gijon,2011-12,P,P,P,P,P,E,P,P,G,G,E,E,G,P,P,G,P,P,G,P,P,E,P,E,E,P,G,P,P,E
Celta de Vigo,2012-13,P,P,G,P,G,P,G,P,E,P,P,E,G,E,P,P,P,G,P,E,E,P,P,P,G,P,P,P,E,P
Malaga,2012-13,G,E,G,G,E,G,P,G,E,P,P,E,G,P,G,G,G,P,P,E,G,E,G,G,P,E,E,P,G,P
Sevilla,2012-13,G,E,E,G,G,P,P,G,P,E,P,G,P,P,E,P,P,G,P,E,G,G,P,G,P,G,P,G,P,G
Getafe,2012-13,P,G,E,P,P,G,G,P,G,P,P,G,G,G,E,E,P,P,E,E,P,G,P,G,G,G,E,G,E,E
Mallorca,2012-13,G,E,G,E,G,P,P,P,P,P,P,E,P,E,P,P,G,E,P,P,P,P,E,P,P,G,G,P,P,P
Espanol,2012-13,P,P,P,E,P,P,E,G,E,G,P,P,P,E,E,E,G,P,G,G,E,G,G,G,P,E,P,G,E,G
Atletico de Bilbao,2012-13,P,P,G,E,E,P,G,P,P,G,G,P,E,P,G,G,P,P,P,E,G,E,P,P,P,G,G,P,G,P
Betis,2012-13,G,P,P,G,G,P,G,E,G,G,P,P,G,G,P,G,P,G,G,E,P,P,E,P,G,E,G,P,E,G
Real Madrid,2012-13,E,P,G,P,G,G,E,G,G,G,G,G,P,G,G,E,P,G,E,G,G,P,G,G,G,G,G,G,E,G
Valencia,2012-13,E,E,P,G,P,G,P,G,P,G,E,G,P,P,G,P,G,G,G,P,G,E,G,G,E,E,P,G,E,G
Barcelona,2012-13,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,P,G,E,G,G,G,P,G,G,E,G
Real Sociedad,2012-13,P,G,P,G,P,G,P,P,E,P,G,G,E,G,E,E,G,P,E,G,E,G,G,E,G,E,G,G,E,G
Levante,2012-13,E,P,G,P,G,P,G,G,G,E,P,G,P,E,G,G,P,G,P,P,G,P,P,E,P,E,E,E,G,P
Atletico de Madrid,2012-13,E,G,G,G,G,G,G,G,G,P,G,G,G,P,G,P,G,E,G,G,P,G,P,G,G,E,P,G,E,E
Deportivo,2012-13,G,E,E,E,P,P,P,P,E,G,P,P,E,P,P,E,P,G,E,P,P,P,P,P,P,E,P,G,G,G
Osasuna,2012-13,P,P,P,E,P,G,P,E,P,P,G,E,E,G,P,E,P,P,E,G,P,G,E,G,G,P,P,P,G,P
Rayo Vallecano,2012-13,G,G,E,P,P,P,G,P,P,G,G,P,G,P,P,G,G,G,G,P,G,P,G,P,P,E,G,P,P,G
Granada,2012-13,P,E,P,E,P,G,G,P,P,P,G,P,P,E,P,E,G,P,E,G,P,G,G,P,P,P,E,E,P,P
Zaragoza,2012-13,P,G,P,P,G,P,P,G,G,P,G,P,P,E,G,P,G,P,P,P,E,E,P,P,E,P,E,P,E,P
Valladolid,2012-13,G,G,P,P,P,G,E,P,E,G,E,P,G,G,P,E,P,P,G,G,P,E,E,P,G,E,E,P,P,P
Real Sociedad,2013-14,G,E,P,E,E,P,E,P,G,G,E,G,P,G,G,G,G,G,P,E,G,P,E,G,G,P,P,G,P,G
Getafe,2013-14,P,E,P,G,P,G,G,G,G,P,G,P,E,P,G,P,P,P,P,E,P,E,P,P,E,E,P,E,P,P
Valladolid,2013-14,P,P,G,E,P,E,E,P,E,G,E,P,E,P,P,G,P,E,P,P,G,E,E,P,E,E,G,P,E,P
Atletico de Bilbao,2013-14,G,G,P,G,P,G,P,E,G,G,E,P,G,G,G,E,G,P,G,G,G,E,E,P,G,G,E,E,G,E
Valencia,2013-14,G,P,P,P,G,G,G,E,P,P,P,G,E,P,G,P,P,G,P,E,E,G,G,E,G,P,E,P,G,E
Malaga,2013-14,P,P,E,G,E,G,E,P,P,P,E,G,P,P,E,G,G,P,P,E,P,G,P,P,E,E,G,P,G,P
Barcelona,2013-14,G,G,G,G,G,G,G,G,E,G,G,G,G,G,P,G,G,G,E,E,G,P,G,G,P,G,P,G,G,G
Levante,2013-14,P,E,G,E,E,E,G,P,G,G,E,P,P,P,P,G,P,P,G,E,G,E,E,G,E,G,P,P,E,P
Real Madrid,2013-14,G,G,G,E,G,G,P,G,G,P,G,G,G,G,G,E,G,G,G,G,G,E,G,G,G,E,G,G,P,P
Betis,2013-14,P,P,E,G,E,P,G,P,P,P,E,P,P,P,E,P,P,E,P,P,P,G,P,P,P,E,G,E,P,G
Osasuna,2013-14,P,P,P,P,G,P,P,G,E,P,G,P,P,G,P,E,E,G,G,E,P,P,G,E,G,P,P,P,P,P
Granada,2013-14,G,P,E,P,E,P,G,P,P,G,P,G,G,P,P,G,P,P,G,E,P,P,P,G,P,P,G,E,G,P
Sevilla,2013-14,P,E,E,P,P,G,E,G,E,G,P,P,G,G,G,E,G,G,E,E,P,P,P,E,G,G,G,G,G,G
Atletico de Madrid,2013-14,G,G,G,G,G,G,G,G,P,G,G,G,E,G,G,G,G,G,E,E,G,G,P,G,P,E,G,G,G,G
Rayo Vallecano,2013-14,G,P,P,P,P,P,P,G,G,P,P,P,G,P,E,P,P,P,G,P,P,E,G,P,P,G,G,G,E,G
Elche,2013-14,P,E,E,E,P,P,G,G,G,P,E,P,E,G,P,P,P,P,E,G,P,G,E,E,P,G,P,E,P,E
Celta de Vigo,2013-14,E,G,E,P,E,P,P,P,P,G,P,G,P,P,G,P,E,P,G,P,G,G,E,G,E,P,P,G,P,P
Espanol,2013-14,E,G,E,G,G,P,P,P,G,P,E,P,P,G,P,E,G,P,P,G,E,P,G,G,P,E,G,P,E,G
Almeria,2013-14,P,E,E,P,E,P,P,P,P,P,G,G,G,P,P,E,G,G,P,P,G,P,G,P,E,P,P,P,G,E
Villarreal,2013-14,G,G,G,E,E,G,P,G,P,G,P,G,E,G,E,P,P,G,G,G,P,G,P,P,G,E,P,E,P,G
Malaga,2014-15,G,P,E,E,E,P,G,G,G,G,G,P,P,G,G,G,P,E,P,E,G,P,P,G,G,P,G,P,E,P
Atletico de Bilbao,2014-15,P,G,P,P,P,E,P,E,G,G,E,G,G,P,E,P,P,P,P,E,G,P,E,G,G,G,G,G,P,E
Sevilla,2014-15,E,G,G,G,G,P,G,G,G,P,E,P,G,G,E,P,G,G,G,P,G,P,G,P,E,G,G,G,G,G
Valencia,2014-15,E,G,G,G,G,E,G,P,G,G,E,P,P,E,G,G,G,E,G,G,P,G,G,G,G,E,G,G,E,E
Granada,2014-15,G,E,E,G,P,P,P,P,E,P,E,E,P,E,P,E,P,E,P,E,G,P,E,P,P,G,P,E,P,E
Deportivo,2014-15,P,E,G,P,P,P,P,G,E,P,E,E,P,P,G,P,G,E,P,E,G,G,P,P,E,P,P,E,P,E
Almeria,2014-15,E,P,E,G,P,G,E,P,P,P,P,E,P,P,P,G,G,P,P,P,G,G,E,P,E,P,E,P,P,P
Espanol,2014-15,E,P,P,E,G,E,G,P,E,P,E,P,G,P,G,G,P,P,G,G,P,P,G,P,G,P,E,E,E,G
Eibar,2014-15,G,P,P,G,E,E,E,P,E,G,P,P,G,G,E,P,G,G,E,P,P,P,P,P,P,P,P,E,P,G
Real Sociedad,2014-15,P,G,E,P,P,E,P,P,E,P,G,E,G,P,E,E,G,E,P,G,P,E,E,G,P,G,G,G,E,P
Celta de Vigo,2014-15,G,E,E,E,G,G,P,E,G,G,E,P,P,P,P,P,P,E,P,P,G,E,G,G,E,P,P,G,P,E
Getafe,2014-15,P,G,P,P,P,G,E,G,P,G,E,P,P,E,E,E,P,P,P,G,P,G,P,G,P,G,P,P,G,G
Barcelona,2014-15,G,G,G,G,E,G,G,G,P,P,G,G,G,G,E,G,P,G,G,G,G,G,G,P,G,G,G,G,G,G
Elche,2014-15,P,E,G,P,P,P,E,P,P,G,E,E,P,P,P,P,E,G,G,P,P,G,G,P,E,G,P,P,E,P
Levante,2014-15,P,P,E,P,G,P,E,P,P,G,E,G,P,E,E,E,P,E,P,P,P,G,P,G,P,G,P,P,G,P
Villarreal,2014-15,G,P,E,G,E,P,G,G,P,P,E,G,G,G,G,G,E,E,G,G,P,G,P,G,E,G,E,P,E,P
Real Madrid,2014-15,G,P,P,G,G,G,G,G,G,G,G,G,G,G,G,G,P,G,G,G,G,P,G,G,E,P,G,P,G,G
Cordoba,2014-15,P,E,E,P,P,E,E,P,E,P,E,E,P,G,E,P,G,G,E,P,P,P,P,P,P,P,P,P,P,E
Rayo Vallecano,2014-15,E,E,P,P,G,G,P,G,P,P,P,G,G,P,P,P,G,P,G,P,P,P,G,P,G,P,G,G,G,P
Atletico de Madrid,2014-15,E,G,G,E,G,G,P,G,G,G,P,G,G,G,P,G,G,P,G,G,G,G,P,G,E,E,E,G,G,G
Malaga,2015-16,E,P,E,P,P,E,G,P,G,P,P,P,E,E,G,G,G,G,E,P,P,G,G,P,E,E,P,E,G,G
Sevilla,2015-16,E,P,E,P,P,G,G,E,G,P,G,P,G,E,G,E,G,P,G,G,E,G,E,G,E,P,G,E,G,P
Deportivo,2015-16,E,E,G,P,G,G,E,E,P,E,E,G,G,E,E,G,E,P,P,E,E,E,E,E,P,P,P,E,P,G
Real Sociedad,2015-16,E,E,P,P,G,E,P,P,G,P,P,G,P,G,E,P,P,E,G,E,P,G,G,G,G,E,P,E,P,P
Espanol,2015-16,G,P,P,G,G,P,P,G,P,E,P,G,P,E,P,G,P,E,P,P,E,P,P,P,G,G,P,G,E,G
Getafe,2015-16,P,P,P,G,P,G,E,G,P,P,P,E,G,P,E,E,E,G,G,G,P,P,P,P,P,P,P,E,P,E
Atletico de Madrid,2015-16,G,G,P,G,G,P,E,G,G,E,G,G,G,G,G,P,G,G,G,G,E,P,G,G,E,G,G,G,G,P
Las Palmas,2015-16,P,E,E,P,G,P,P,P,E,P,G,E,P,P,G,P,G,E,E,P,P,G,P,P,P,G,G,G,P,G
Rayo Vallecano,2015-16,E,P,P,G,G,P,P,P,G,P,G,E,P,P,P,P,P,E,P,E,G,E,G,E,E,E,P,P,E,E
Valencia,2015-16,E,E,G,E,P,G,P,G,P,G,G,E,P,E,E,E,P,E,P,E,E,P,P,G,G,P,G,P,P,P
Atletico de Bilbao,2015-16,P,P,G,P,P,E,G,E,G,G,G,P,G,E,P,G,G,E,P,P,G,G,E,P,P,G,G,G,G,P
Barcelona,2015-16,G,G,G,G,P,G,P,G,G,G,G,G,G,E,E,G,G,E,G,G,G,G,G,G,G,G,G,G,G,E
Sporting de Gijon,2015-16,E,E,P,G,P,P,G,E,P,G,P,P,P,G,P,P,P,P,P,P,G,G,E,E,E,P,P,P,P,G
Real Madrid,2015-16,E,G,G,G,G,E,E,G,G,G,P,P,G,G,P,G,G,E,G,G,E,G,G,G,E,P,G,G,G,G
Levante,2015-16,P,E,E,P,E,P,G,P,P,P,E,G,P,E,P,P,P,P,G,P,G,P,P,P,G,P,P,E,G,P
Celta de Vigo,2015-16,G,G,E,G,G,E,E,G,P,G,P,P,G,E,G,G,P,P,P,G,P,P,E,P,G,G,E,P,G,G
Betis,2015-16,E,P,G,E,P,G,G,P,E,P,G,P,G,E,P,E,P,P,P,E,E,P,G,E,E,E,G,G,P,P
Villarreal,2015-16,E,G,G,G,G,G,P,P,E,G,P,E,P,G,G,G,G,G,G,E,E,G,E,G,E,G,E,P,P,E
Granada,2015-16,P,G,P,P,P,P,E,E,E,E,P,G,E,P,G,P,P,G,P,P,G,P,P,P,P,G,G,P,E,E
Eibar,2015-16,G,G,E,P,E,E,G,E,P,G,G,E,P,P,E,P,G,G,G,G,P,P,P,G,P,P,P,P,E,E
Malaga,2016-17,E,E,P,P,G,P,G,E,G,P,G,E,G,E,E,P,P,P,P,E,P,E,G,P,P,P,P,E,P,G
Osasuna,2016-17,E,P,P,E,P,P,E,G,P,E,P,P,P,P,P,P,E,E,P,E,P,P,P,P,P,P,E,P,P,G
Deportivo,2016-17,G,E,P,E,P,P,G,P,P,E,E,P,P,G,P,G,E,E,E,P,E,P,P,P,E,G,G,P,P,E
Eibar,2016-17,P,G,G,E,P,G,E,P,E,G,P,G,G,P,E,E,P,G,P,G,G,G,P,G,E,P,E,E,G,G
Barcelona,2016-17,G,G,P,G,E,G,P,G,G,G,G,E,E,E,G,G,E,G,G,E,G,G,G,G,G,G,P,G,G,G
Betis,2016-17,P,E,G,E,P,G,P,P,G,P,P,G,P,E,G,P,G,P,E,E,E,E,P,P,G,P,P,G,P,P
Granada,2016-17,E,P,P,E,P,P,P,P,E,P,E,E,P,G,E,P,P,E,P,P,G,P,G,P,G,P,P,P,P,E
Villarreal,2016-17,E,E,G,G,E,G,E,G,G,P,G,P,P,E,G,G,E,E,P,G,E,E,G,P,G,G,G,P,P,G
Sevilla,2016-17,G,E,G,E,G,P,G,G,G,E,P,G,G,P,G,G,G,G,G,P,E,G,G,G,G,E,E,P,E,P
Espanol,2016-17,P,E,E,P,G,P,E,E,E,G,E,G,G,E,G,P,E,P,G,G,G,P,P,G,E,P,G,E,G,P
Sporting de Gijon,2016-17,G,E,G,P,P,P,P,P,E,E,P,P,P,G,P,P,P,P,E,P,P,G,P,E,P,P,E,G,E,P
Atletico de Bilbao,2016-17,P,P,G,G,G,G,P,G,P,E,E,G,P,G,P,G,E,E,E,G,P,G,P,G,P,G,G,P,G,G
Real Sociedad,2016-17,P,G,E,P,G,P,G,P,G,G,G,G,E,P,G,G,P,G,G,P,G,G,P,G,E,G,P,P,E,P
Real Madrid,2016-17,G,G,G,G,E,E,E,G,G,G,G,G,G,E,G,P,G,P,G,G,G,G,G,G,E,G,G,G,G,G
Atletico de Madrid,2016-17,E,E,G,G,E,G,G,G,P,G,P,P,G,E,P,G,G,G,E,E,G,G,G,P,E,G,G,G,G,G
Alaves,2016-17,E,E,G,E,P,G,P,E,P,P,G,P,G,E,E,G,E,P,E,E,G,P,G,G,P,E,G,G,P,P
Celta de Vigo,2016-17,P,P,P,E,G,G,G,P,G,E,G,P,G,E,P,P,G,G,P,G,P,P,G,E,E,P,P,G,G,P
Leganes,2016-17,G,E,P,P,G,P,G,P,P,P,P,G,P,E,E,E,P,E,E,P,P,P,P,G,P,G,E,E,E,P
Valencia,2016-17,P,P,P,P,G,G,P,G,P,E,P,E,P,E,P,G,E,G,G,P,P,E,G,P,G,P,E,P,G,G
Las Palmas,2016-17,G,G,P,G,P,E,E,E,P,E,G,P,G,E,E,P,G,P,E,G,P,P,P,P,E,G,P,G,P,P
Valencia,2017-18,G,E,E,E,G,G,G,G,G,G,G,G,E,P,G,P,P,G,G,P,P,P,G,G,G,E,G,G,G,G
Las Palmas,2017-18,P,P,G,G,P,P,P,P,P,P,P,P,E,G,P,E,P,P,P,G,P,G,E,P,E,E,P,P,E,P
Leganes,2017-18,G,G,P,P,E,G,E,G,G,P,P,P,P,G,P,P,E,G,P,E,G,E,P,P,E,P,G,P,G,P
Alaves,2017-18,P,P,P,P,P,P,G,P,P,P,G,P,P,G,G,P,G,P,G,E,P,G,G,G,P,G,P,P,P,E
Celta de Vigo,2017-18,P,P,G,P,E,G,E,G,P,P,G,P,G,E,P,P,G,E,G,G,G,P,E,P,G,P,G,P,E,E
Real Sociedad,2017-18,G,G,G,P,P,P,E,G,E,P,G,E,E,P,P,E,G,P,P,P,P,G,P,G,P,E,G,P,P,E
Girona,2017-18,E,G,P,P,E,P,E,P,G,G,G,E,E,P,G,G,P,P,G,E,E,G,P,G,P,G,G,G,P,E
Atletico de Madrid,2017-18,E,G,E,G,G,G,E,E,G,E,G,E,G,G,G,G,P,G,G,E,G,G,G,G,G,G,P,G,P,G
Sevilla,2017-18,E,G,G,G,G,P,G,P,P,G,P,G,G,G,P,E,P,P,P,G,E,P,G,G,P,G,G,P,P,E
Espanol,2017-18,E,P,P,G,E,G,P,E,E,G,P,P,G,P,P,E,G,G,E,P,P,E,E,E,E,G,E,G,P,E
Levante,2017-18,G,E,E,E,G,P,P,E,E,E,P,G,P,E,P,E,E,P,P,P,E,E,P,P,P,P,E,G,G,E
Villarreal,2017-18,P,P,G,G,E,P,G,G,G,E,G,E,P,P,P,G,G,E,G,G,G,P,P,E,G,P,P,G,G,P
Atletico de Bilbao,2017-18,E,G,G,P,P,E,P,G,P,P,P,E,E,E,G,E,G,G,E,E,E,P,E,P,G,E,P,G,P,E
Getafe,2017-18,E,P,G,P,E,G,P,P,E,G,E,G,P,G,E,P,G,P,G,E,E,E,E,G,P,G,P,P,G,P
Malaga,2017-18,P,P,P,P,P,E,P,P,P,G,P,G,P,E,G,P,P,P,P,E,E,P,P,P,P,P,P,P,E,G
Eibar,2017-18,G,P,P,G,P,P,P,E,P,E,P,G,G,G,E,G,G,G,P,E,E,G,G,P,P,G,E,P,P,E
Barcelona,2017-18,G,G,G,G,G,G,G,E,G,G,G,G,E,E,G,G,G,G,G,G,G,E,E,G,G,E,G,G,G,E
Betis,2017-18,P,G,P,G,G,G,E,P,G,P,E,P,E,P,P,G,P,G,G,P,P,G,G,P,G,E,P,G,G,G
Deportivo,2017-18,P,E,P,P,G,P,G,E,P,G,P,P,E,P,G,P,P,E,P,P,E,P,P,P,E,P,E,P,E,P
Real Madrid,2017-18,G,E,E,G,P,G,G,G,G,P,G,E,G,E,G,G,P,E,P,G,G,E,G,G,G,P,G,G,G,G
